city,timestamp,temperature,season
New York,2010-03-20,4.118989647119466,spring
New York,2010-03-21,3.49893093661474,spring
New York,2010-03-22,12.18765558878584,spring
New York,2010-03-23,3.669266243561009,spring
New York,2010-03-24,11.739997866421373,spring
New York,2010-03-25,7.106850093088653,spring
New York,2010-03-26,8.456171507697212,spring
New York,2010-03-27,8.017989729427248,spring
New York,2010-03-28,22.06909421849454,spring
New York,2010-03-29,10.81470182190468,spring
New York,2010-03-30,8.560904855407655,spring
New York,2010-03-31,10.660939167804663,spring
New York,2010-04-01,17.916269128209223,spring
New York,2010-04-02,13.79587911379259,spring
New York,2010-04-03,7.1134318705717146,spring
New York,2010-04-04,7.729772711594798,spring
New York,2010-04-05,6.958886123149425,spring
New York,2010-04-06,16.714000915972438,spring
New York,2010-04-07,11.337219868840801,spring
New York,2010-04-08,15.755179707195412,spring
New York,2010-04-09,8.781744812975111,spring
New York,2010-04-10,6.370360750633959,spring
New York,2010-04-11,8.581583572388318,spring
New York,2010-04-12,10.52120190113615,spring
New York,2010-04-13,14.438372338980344,spring
New York,2010-04-14,11.488768514772497,spring
New York,2010-04-15,9.694170136590634,spring
New York,2010-04-16,17.484866774636334,spring
New York,2010-04-17,4.950598375659137,spring
New York,2010-04-18,12.144078547704703,spring
New York,2010-04-19,13.839014464126045,spring
New York,2010-04-20,8.335218594604083,spring
New York,2010-04-21,-0.5043907087224717,spring
New York,2010-04-22,9.700181574914605,spring
New York,2010-04-23,3.911743402859285,spring
New York,2010-04-24,17.053112171702285,spring
New York,2010-04-25,14.449061975412134,spring
New York,2010-04-26,16.443987940584428,spring
New York,2010-04-27,3.6854326625303404,spring
New York,2010-04-28,0.20095445824848213,spring
New York,2010-04-29,9.865372554275329,spring
New York,2010-04-30,6.331754195695641,spring
New York,2010-05-01,5.169773565735011,spring
New York,2010-05-02,-1.9779050451705835,spring
New York,2010-05-03,9.98564916635835,spring
New York,2010-05-04,4.58858747008316,spring
New York,2010-05-05,5.551202891774155,spring
New York,2010-05-06,17.563308376095325,spring
New York,2010-05-07,16.738359232345378,spring
New York,2010-05-08,12.518630424065634,spring
New York,2010-05-09,16.342660931900113,spring
New York,2010-05-10,15.093834687829604,spring
New York,2010-05-11,-0.576001534648455,spring
New York,2010-05-12,3.029201083185744,spring
New York,2010-05-13,-1.092335704972843,spring
New York,2010-05-14,16.327147963793315,spring
New York,2010-05-15,11.51246630977617,spring
New York,2010-05-16,7.244321536089318,spring
New York,2010-05-17,14.785237511416243,spring
New York,2010-05-18,13.370212461256553,spring
New York,2010-05-19,4.2831802806846175,spring
New York,2010-05-20,20.22815489747581,spring
New York,2010-05-21,14.068999368920291,spring
New York,2010-05-22,15.540028978380452,spring
New York,2010-05-23,17.5609173269213,spring
New York,2010-05-24,17.165383182967417,spring
New York,2010-05-25,6.010356566302429,spring
New York,2010-05-26,-1.0099102749070354,spring
New York,2010-05-27,13.541437588872407,spring
New York,2010-05-28,3.223546204148164,spring
New York,2010-05-29,-2.132238601696937,spring
New York,2010-05-30,15.49211716967934,spring
New York,2010-05-31,-0.0030619662232744815,spring
New York,2010-06-01,18.21997688585232,summer
New York,2010-06-02,29.326158287315003,summer
New York,2010-06-03,27.077496218285365,summer
New York,2010-06-04,30.758556082073483,summer
New York,2010-06-05,24.962232898307484,summer
New York,2010-06-06,23.540638242083077,summer
New York,2010-06-07,22.60890901060669,summer
New York,2010-06-08,22.249372104127577,summer
New York,2010-06-09,25.869798457804496,summer
New York,2010-06-10,33.78056763641386,summer
New York,2010-06-11,33.26922683719337,summer
New York,2010-06-12,27.667274293732497,summer
New York,2010-06-13,18.723383941624743,summer
New York,2010-06-14,15.310277265620812,summer
New York,2010-06-15,31.1926747232177,summer
New York,2010-06-16,24.634352489806055,summer
New York,2010-06-17,26.479615500338348,summer
New York,2010-06-18,24.22813735863115,summer
New York,2010-06-19,26.509088722832768,summer
New York,2010-06-20,22.868764049890373,summer
New York,2010-06-21,26.210621456991056,summer
New York,2010-06-22,28.036758920114803,summer
New York,2010-06-23,18.3907773258104,summer
New York,2010-06-24,31.023143221655133,summer
New York,2010-06-25,21.452445936746262,summer
New York,2010-06-26,20.58009164985981,summer
New York,2010-06-27,38.12746627449158,summer
New York,2010-06-28,28.358911890558183,summer
New York,2010-06-29,24.552916625168017,summer
New York,2010-06-30,17.387917521903688,summer
New York,2010-07-01,23.070899902837937,summer
New York,2010-07-02,22.803933046179946,summer
New York,2010-07-03,25.95823938756633,summer
New York,2010-07-04,26.785087793098544,summer
New York,2010-07-05,22.322001521413743,summer
New York,2010-07-06,27.5663572127239,summer
New York,2010-07-07,25.857438650379663,summer
New York,2010-07-08,26.95187710774077,summer
New York,2010-07-09,29.753398768121123,summer
New York,2010-07-10,22.333368381017287,summer
New York,2010-07-11,25.908281018738617,summer
New York,2010-07-12,24.34128916904779,summer
New York,2010-07-13,25.069441927294314,summer
New York,2010-07-14,28.199587834998727,summer
New York,2010-07-15,33.448926830285245,summer
New York,2010-07-16,19.13779338501132,summer
New York,2010-07-17,31.05502250181035,summer
New York,2010-07-18,18.66911118218414,summer
New York,2010-07-19,28.800148006463427,summer
New York,2010-07-20,30.727164497035645,summer
New York,2010-07-21,27.87992662390953,summer
New York,2010-07-22,30.931789447048587,summer
New York,2010-07-23,36.619144403486416,summer
New York,2010-07-24,27.845759755362316,summer
New York,2010-07-25,26.48714864032316,summer
New York,2010-07-26,17.842916395873257,summer
New York,2010-07-27,26.497669901970596,summer
New York,2010-07-28,26.818530100558583,summer
New York,2010-07-29,26.949803800739527,summer
New York,2010-07-30,30.236152702440297,summer
New York,2010-07-31,34.650556743504126,summer
New York,2010-08-01,21.222011817883214,summer
New York,2010-08-02,20.71621242939487,summer
New York,2010-08-03,23.583525969402825,summer
New York,2010-08-04,18.987936592795627,summer
New York,2010-08-05,22.779809942634724,summer
New York,2010-08-06,20.640998145992903,summer
New York,2010-08-07,22.080918285828332,summer
New York,2010-08-08,26.355404303221942,summer
New York,2010-08-09,23.038838190791925,summer
New York,2010-08-10,30.419271741436305,summer
New York,2010-08-11,26.961754511613602,summer
New York,2010-08-12,31.70992665020935,summer
New York,2010-08-13,27.173663387906473,summer
New York,2010-08-14,14.545318439620335,summer
New York,2010-08-15,28.791441095236696,summer
New York,2010-08-16,22.38500949715194,summer
New York,2010-08-17,17.688985405528772,summer
New York,2010-08-18,33.63100376390056,summer
New York,2010-08-19,19.906780089094962,summer
New York,2010-08-20,31.145081037747413,summer
New York,2010-08-21,28.70017276926216,summer
New York,2010-08-22,21.612405651649695,summer
New York,2010-08-23,26.425754878772953,summer
New York,2010-08-24,19.390062468395612,summer
New York,2010-08-25,15.367472585295515,summer
New York,2010-08-26,23.17548663156581,summer
New York,2010-08-27,27.22456375672448,summer
New York,2010-08-28,23.79858008219381,summer
New York,2010-08-29,21.362765603102225,summer
New York,2010-08-30,27.726849074160942,summer
New York,2010-08-31,29.241248891077706,summer
New York,2010-09-01,16.275253944757058,autumn
New York,2010-09-02,15.752536109299427,autumn
New York,2010-09-03,17.47306675507648,autumn
New York,2010-09-04,20.48137124220307,autumn
New York,2010-09-05,15.43505029385923,autumn
New York,2010-09-06,21.564008988065318,autumn
New York,2010-09-07,23.566661317250507,autumn
New York,2010-09-08,22.202671015908038,autumn
New York,2010-09-09,6.481307057528026,autumn
New York,2010-09-10,8.110880001344622,autumn
New York,2010-09-11,13.45336041204431,autumn
New York,2010-09-12,10.666291430289855,autumn
New York,2010-09-13,14.40776120990606,autumn
New York,2010-09-14,14.229645724832789,autumn
New York,2010-09-15,7.902318141440099,autumn
New York,2010-09-16,21.530440882422397,autumn
New York,2010-09-17,22.035713574207417,autumn
New York,2010-09-18,15.653099909888534,autumn
New York,2010-09-19,10.626755851963702,autumn
New York,2010-09-20,21.82558364596969,autumn
New York,2010-09-21,17.406404732844088,autumn
New York,2010-09-22,14.702962371832843,autumn
New York,2010-09-23,19.841018546739413,autumn
New York,2010-09-24,17.49290081229249,autumn
New York,2010-09-25,17.33773140603063,autumn
New York,2010-09-26,8.272407250293446,autumn
New York,2010-09-27,21.018329490957864,autumn
New York,2010-09-28,15.062138657097773,autumn
New York,2010-09-29,13.704257493447683,autumn
New York,2010-09-30,17.998654939593774,autumn
New York,2010-10-01,16.208088226665573,autumn
New York,2010-10-02,14.524853040841137,autumn
New York,2010-10-03,13.987545941015865,autumn
New York,2010-10-04,19.941337997555923,autumn
New York,2010-10-05,9.826147738677697,autumn
New York,2010-10-06,13.259162346264066,autumn
New York,2010-10-07,12.702225919846992,autumn
New York,2010-10-08,20.59711177049315,autumn
New York,2010-10-09,17.069791093658793,autumn
New York,2010-10-10,21.11797918181481,autumn
New York,2010-10-11,9.890353301318395,autumn
New York,2010-10-12,19.543775546038,autumn
New York,2010-10-13,15.25041947983623,autumn
New York,2010-10-14,19.276765524666008,autumn
New York,2010-10-15,13.333148878992663,autumn
New York,2010-10-16,14.535383629857064,autumn
New York,2010-10-17,21.187793640963495,autumn
New York,2010-10-18,11.170095417491462,autumn
New York,2010-10-19,22.12164337256496,autumn
New York,2010-10-20,10.984821215893616,autumn
New York,2010-10-21,16.825209961688245,autumn
New York,2010-10-22,13.070266497442287,autumn
New York,2010-10-23,21.279097896306254,autumn
New York,2010-10-24,5.337485219162266,autumn
New York,2010-10-25,7.343074992939393,autumn
New York,2010-10-26,7.471585737500767,autumn
New York,2010-10-27,8.416585438852792,autumn
New York,2010-10-28,18.318827781809247,autumn
New York,2010-10-29,16.747439630381937,autumn
New York,2010-10-30,7.2133406782112806,autumn
New York,2010-10-31,14.860282861544949,autumn
New York,2010-11-01,15.088396009328996,autumn
New York,2010-11-02,15.21465794422183,autumn
New York,2010-11-03,15.854194901942488,autumn
New York,2010-11-04,9.381640458002273,autumn
New York,2010-11-05,18.694589408301965,autumn
New York,2010-11-06,17.94319549659304,autumn
New York,2010-11-07,19.019586641507725,autumn
New York,2010-11-08,6.519264707889578,autumn
New York,2010-11-09,15.880081401961798,autumn
New York,2010-11-10,18.37860609734031,autumn
New York,2010-11-11,16.340449592964845,autumn
New York,2010-11-12,16.79083869875321,autumn
New York,2010-11-13,12.711086935905977,autumn
New York,2010-11-14,18.637288740964696,autumn
New York,2010-11-15,12.621764249025514,autumn
New York,2010-11-16,7.06551737575756,autumn
New York,2010-11-17,12.263202192113493,autumn
New York,2010-11-18,11.17444085262212,autumn
New York,2010-11-19,8.842761111010553,autumn
New York,2010-11-20,11.144888080065146,autumn
New York,2010-11-21,22.8765479709719,autumn
New York,2010-11-22,20.32407521655988,autumn
New York,2010-11-23,20.776730298199457,autumn
New York,2010-11-24,19.11217634790804,autumn
New York,2010-11-25,18.018137864569205,autumn
New York,2010-11-26,17.633519063720513,autumn
New York,2010-11-27,17.783342764832106,autumn
New York,2010-11-28,8.095605775721477,autumn
New York,2010-11-29,22.217802592753323,autumn
New York,2010-11-30,10.144242519212819,autumn
New York,2010-12-01,5.915859041794171,winter
New York,2010-12-02,2.8341455299762615,winter
New York,2010-12-03,12.75454618533253,winter
New York,2010-12-04,9.740972065987316,winter
New York,2010-12-05,3.5086058441488026,winter
New York,2010-12-06,-2.245372266612517,winter
New York,2010-12-07,0.5555749265692673,winter
New York,2010-12-08,-2.0181586704510615,winter
New York,2010-12-09,8.327465435773485,winter
New York,2010-12-10,1.1748258527086684,winter
New York,2010-12-11,-4.086741871606605,winter
New York,2010-12-12,-2.5050867263253203,winter
New York,2010-12-13,1.775201345110279,winter
New York,2010-12-14,0.350702284317689,winter
New York,2010-12-15,-1.46760482695508,winter
New York,2010-12-16,3.35739254511196,winter
New York,2010-12-17,-2.337402357344969,winter
New York,2010-12-18,9.74382904517247,winter
New York,2010-12-19,-2.0107687175845115,winter
New York,2010-12-20,-1.6897823889835026,winter
New York,2010-12-21,3.3686961691401485,winter
New York,2010-12-22,-5.571824993341735,winter
New York,2010-12-23,0.4926380179238323,winter
New York,2010-12-24,1.3434233625108163,winter
New York,2010-12-25,4.595624259621337,winter
New York,2010-12-26,0.02742899985556778,winter
New York,2010-12-27,-6.97980962162868,winter
New York,2010-12-28,-1.0645509992807876,winter
New York,2010-12-29,0.213867773945351,winter
New York,2010-12-30,5.5851619898801,winter
New York,2010-12-31,2.429660850243145,winter
New York,2011-01-01,8.599483192332944,winter
New York,2011-01-02,6.6453459425037265,winter
New York,2011-01-03,5.810032918813861,winter
New York,2011-01-04,6.519684894523027,winter
New York,2011-01-05,-7.42436119414536,winter
New York,2011-01-06,-2.220042274049601,winter
New York,2011-01-07,12.662158089477176,winter
New York,2011-01-08,-2.8058251199833317,winter
New York,2011-01-09,9.782952985944544,winter
New York,2011-01-10,4.703400867740034,winter
New York,2011-01-11,-1.2353784799845227,winter
New York,2011-01-12,-1.658769282451849,winter
New York,2011-01-13,-2.1243920909199923,winter
New York,2011-01-14,-5.03280953110918,winter
New York,2011-01-15,-9.486694952890325,winter
New York,2011-01-16,-1.584810226143703,winter
New York,2011-01-17,4.831471197682701,winter
New York,2011-01-18,-1.299520408601643,winter
New York,2011-01-19,-0.7778944548468497,winter
New York,2011-01-20,-3.64274108865533,winter
New York,2011-01-21,1.463219326374384,winter
New York,2011-01-22,1.4190313633645526,winter
New York,2011-01-23,2.2748493849288525,winter
New York,2011-01-24,4.240196958906338,winter
New York,2011-01-25,4.731101816324222,winter
New York,2011-01-26,7.433338686803284,winter
New York,2011-01-27,4.016941706533527,winter
New York,2011-01-28,0.39273908879308606,winter
New York,2011-01-29,-0.9154565769695413,winter
New York,2011-01-30,-5.519708158427719,winter
New York,2011-01-31,-0.9979014326087071,winter
New York,2011-02-01,-0.923590298331388,winter
New York,2011-02-02,7.993358270763232,winter
New York,2011-02-03,6.144274446754747,winter
New York,2011-02-04,4.340895282994319,winter
New York,2011-02-05,-2.182466031776849,winter
New York,2011-02-06,-3.64247501246554,winter
New York,2011-02-07,0.36023202581927094,winter
New York,2011-02-08,-2.3044259751812044,winter
New York,2011-02-09,2.191036524390721,winter
New York,2011-02-10,-4.745485315465995,winter
New York,2011-02-11,-3.698807790474192,winter
New York,2011-02-12,4.059895797915546,winter
New York,2011-02-13,5.363943876303451,winter
New York,2011-02-14,3.750990830283726,winter
New York,2011-02-15,-2.788428153331072,winter
New York,2011-02-16,-3.3140327588386143,winter
New York,2011-02-17,2.9286581552180424,winter
New York,2011-02-18,-3.885916995911653,winter
New York,2011-02-19,1.8192989671545048,winter
New York,2011-02-20,2.3047936399257267,winter
New York,2011-02-21,3.8248382833171606,winter
New York,2011-02-22,7.738596126076047,winter
New York,2011-02-23,-0.01672508740391172,winter
New York,2011-02-24,3.3234854088704258,winter
New York,2011-02-25,-7.388341445843749,winter
New York,2011-02-26,-0.9315778504144535,winter
New York,2011-02-27,-2.468974046180165,winter
New York,2011-02-28,-8.485897371289205,winter
New York,2011-03-01,5.279571377494127,spring
New York,2011-03-02,9.333059941039895,spring
New York,2011-03-03,7.94728431698115,spring
New York,2011-03-04,9.090084020292325,spring
New York,2011-03-05,15.142306719778986,spring
New York,2011-03-06,8.678899353571149,spring
New York,2011-03-07,-4.764898967734755,spring
New York,2011-03-08,19.96802238491871,spring
New York,2011-03-09,11.964731242125342,spring
New York,2011-03-10,12.502277459163246,spring
New York,2011-03-11,10.812620643946124,spring
New York,2011-03-12,6.298767343549689,spring
New York,2011-03-13,9.833308398989523,spring
New York,2011-03-14,12.714895326977334,spring
New York,2011-03-15,20.153079142480113,spring
New York,2011-03-16,6.980784834473851,spring
New York,2011-03-17,4.635971966174802,spring
New York,2011-03-18,14.918314555063908,spring
New York,2011-03-19,10.886094377340363,spring
New York,2011-03-20,9.594532259092697,spring
New York,2011-03-21,8.841347920296181,spring
New York,2011-03-22,9.328065107091769,spring
New York,2011-03-23,14.82884445488942,spring
New York,2011-03-24,13.815809467364254,spring
New York,2011-03-25,15.602247557248099,spring
New York,2011-03-26,9.889013366397032,spring
New York,2011-03-27,14.096537883425164,spring
New York,2011-03-28,11.512118618780171,spring
New York,2011-03-29,0.7149171581317368,spring
New York,2011-03-30,1.1061050796528065,spring
New York,2011-03-31,1.5395480727918276,spring
New York,2011-04-01,7.998503855310725,spring
New York,2011-04-02,21.144394021864578,spring
New York,2011-04-03,9.485383968815961,spring
New York,2011-04-04,11.252474866291717,spring
New York,2011-04-05,8.68488208026574,spring
New York,2011-04-06,9.266292389403189,spring
New York,2011-04-07,9.84388985773942,spring
New York,2011-04-08,12.182982796790778,spring
New York,2011-04-09,15.63769936481794,spring
New York,2011-04-10,15.83192767299689,spring
New York,2011-04-11,8.169207600935083,spring
New York,2011-04-12,3.8984888186441378,spring
New York,2011-04-13,1.6809034271198282,spring
New York,2011-04-14,10.312795990374193,spring
New York,2011-04-15,7.085615204707473,spring
New York,2011-04-16,3.992408148461819,spring
New York,2011-04-17,12.792844305857356,spring
New York,2011-04-18,4.474580505296818,spring
New York,2011-04-19,6.005144502423521,spring
New York,2011-04-20,11.621675850161768,spring
New York,2011-04-21,10.491116810408586,spring
New York,2011-04-22,13.958978867645614,spring
New York,2011-04-23,11.376183381347753,spring
New York,2011-04-24,3.144184946909067,spring
New York,2011-04-25,11.66549303628964,spring
New York,2011-04-26,15.468373594920255,spring
New York,2011-04-27,10.075033939223122,spring
New York,2011-04-28,9.058267260477828,spring
New York,2011-04-29,12.741732207590172,spring
New York,2011-04-30,5.630046018897754,spring
New York,2011-05-01,2.684906947568284,spring
New York,2011-05-02,7.581241882530589,spring
New York,2011-05-03,9.597195003601417,spring
New York,2011-05-04,9.979790249746326,spring
New York,2011-05-05,19.3463940431348,spring
New York,2011-05-06,12.05121492189991,spring
New York,2011-05-07,11.768960440217336,spring
New York,2011-05-08,11.919662958808303,spring
New York,2011-05-09,2.011966309996229,spring
New York,2011-05-10,9.5213690570388,spring
New York,2011-05-11,12.589379945402833,spring
New York,2011-05-12,8.433988158415856,spring
New York,2011-05-13,7.716611597797554,spring
New York,2011-05-14,7.298979534827478,spring
New York,2011-05-15,11.643391102071586,spring
New York,2011-05-16,0.7837124362231869,spring
New York,2011-05-17,-3.4172559252856853,spring
New York,2011-05-18,-2.070788860032536,spring
New York,2011-05-19,7.197810389307383,spring
New York,2011-05-20,8.875747999219874,spring
New York,2011-05-21,8.8666025606095,spring
New York,2011-05-22,9.632200874092694,spring
New York,2011-05-23,9.678121483817119,spring
New York,2011-05-24,16.719005077501667,spring
New York,2011-05-25,18.595946765884104,spring
New York,2011-05-26,10.046049925526578,spring
New York,2011-05-27,11.31183604950792,spring
New York,2011-05-28,14.865829545248443,spring
New York,2011-05-29,-0.7927841639979878,spring
New York,2011-05-30,11.170735373978898,spring
New York,2011-05-31,10.442334643335267,spring
New York,2011-06-01,19.60374105742078,summer
New York,2011-06-02,28.14447388866969,summer
New York,2011-06-03,31.296608940780985,summer
New York,2011-06-04,25.4114309485082,summer
New York,2011-06-05,21.19659723017674,summer
New York,2011-06-06,31.83615333297174,summer
New York,2011-06-07,25.529318342946862,summer
New York,2011-06-08,34.38003397092963,summer
New York,2011-06-09,32.61609724715534,summer
New York,2011-06-10,21.69755657404084,summer
New York,2011-06-11,26.61248797100676,summer
New York,2011-06-12,30.020848280034507,summer
New York,2011-06-13,32.21512444117028,summer
New York,2011-06-14,28.208838668205136,summer
New York,2011-06-15,31.825317901973555,summer
New York,2011-06-16,22.930478128655764,summer
New York,2011-06-17,22.527105515683743,summer
New York,2011-06-18,32.346588895805155,summer
New York,2011-06-19,22.797274294108828,summer
New York,2011-06-20,24.32927132678379,summer
New York,2011-06-21,23.136082546376596,summer
New York,2011-06-22,28.726652056876308,summer
New York,2011-06-23,31.30550602523685,summer
New York,2011-06-24,22.703033500156483,summer
New York,2011-06-25,25.02859758574864,summer
New York,2011-06-26,29.39361286333267,summer
New York,2011-06-27,27.517044262154908,summer
New York,2011-06-28,31.84793974781267,summer
New York,2011-06-29,25.203712629822267,summer
New York,2011-06-30,30.13125912865661,summer
New York,2011-07-01,29.62511183769616,summer
New York,2011-07-02,29.632320237314516,summer
New York,2011-07-03,32.29771720960971,summer
New York,2011-07-04,25.33233716451757,summer
New York,2011-07-05,28.689160456549878,summer
New York,2011-07-06,25.781962723660715,summer
New York,2011-07-07,22.70618953943182,summer
New York,2011-07-08,31.004268432547995,summer
New York,2011-07-09,21.099538050879566,summer
New York,2011-07-10,32.16689176267023,summer
New York,2011-07-11,15.920725072481602,summer
New York,2011-07-12,25.61556762895515,summer
New York,2011-07-13,25.48412830518653,summer
New York,2011-07-14,34.923423382842884,summer
New York,2011-07-15,16.721342042001947,summer
New York,2011-07-16,25.52233171114226,summer
New York,2011-07-17,24.751498206482896,summer
New York,2011-07-18,25.119541715489405,summer
New York,2011-07-19,23.42170952850669,summer
New York,2011-07-20,35.07148176752963,summer
New York,2011-07-21,22.830472974691624,summer
New York,2011-07-22,26.953614762822575,summer
New York,2011-07-23,27.522894755119438,summer
New York,2011-07-24,22.47714126510921,summer
New York,2011-07-25,14.855435078094526,summer
New York,2011-07-26,17.79018596063855,summer
New York,2011-07-27,21.472426063889852,summer
New York,2011-07-28,19.715325687287503,summer
New York,2011-07-29,26.349293689866812,summer
New York,2011-07-30,23.382189665271273,summer
New York,2011-07-31,33.149288126021865,summer
New York,2011-08-01,32.99738728265016,summer
New York,2011-08-02,23.835867281403125,summer
New York,2011-08-03,22.2727360263979,summer
New York,2011-08-04,32.64630353361241,summer
New York,2011-08-05,17.494171896628846,summer
New York,2011-08-06,28.858417482788134,summer
New York,2011-08-07,31.7862191972771,summer
New York,2011-08-08,26.49774463716614,summer
New York,2011-08-09,34.21017871803227,summer
New York,2011-08-10,22.193061792285988,summer
New York,2011-08-11,26.333469216913866,summer
New York,2011-08-12,13.861641103427708,summer
New York,2011-08-13,25.817166272489935,summer
New York,2011-08-14,16.232976458673793,summer
New York,2011-08-15,25.87089857710361,summer
New York,2011-08-16,29.845376166418262,summer
New York,2011-08-17,26.46527156245636,summer
New York,2011-08-18,19.718789378066663,summer
New York,2011-08-19,20.75054713003547,summer
New York,2011-08-20,30.223585945083272,summer
New York,2011-08-21,20.77142720456814,summer
New York,2011-08-22,16.239973468925122,summer
New York,2011-08-23,22.937280832964575,summer
New York,2011-08-24,19.036904825788977,summer
New York,2011-08-25,26.55326007135155,summer
New York,2011-08-26,21.237535999525168,summer
New York,2011-08-27,25.289543823619326,summer
New York,2011-08-28,28.202342226728444,summer
New York,2011-08-29,30.985029977863405,summer
New York,2011-08-30,29.199980001633147,summer
New York,2011-08-31,24.24989648087808,summer
New York,2011-09-01,11.604771163213726,autumn
New York,2011-09-02,7.445378800772561,autumn
New York,2011-09-03,19.04784985302695,autumn
New York,2011-09-04,17.64456923857251,autumn
New York,2011-09-05,18.802522167911206,autumn
New York,2011-09-06,24.748471871017276,autumn
New York,2011-09-07,19.136749900291676,autumn
New York,2011-09-08,7.645887796815836,autumn
New York,2011-09-09,7.964876236903108,autumn
New York,2011-09-10,8.47323209556832,autumn
New York,2011-09-11,17.576014863069847,autumn
New York,2011-09-12,17.668896923543183,autumn
New York,2011-09-13,2.383807508039631,autumn
New York,2011-09-14,17.082389647306087,autumn
New York,2011-09-15,8.145872843746453,autumn
New York,2011-09-16,18.286397707594485,autumn
New York,2011-09-17,20.68058415668534,autumn
New York,2011-09-18,7.126946449386806,autumn
New York,2011-09-19,18.015365269052353,autumn
New York,2011-09-20,12.756004721371415,autumn
New York,2011-09-21,23.979031744318224,autumn
New York,2011-09-22,19.19223677251246,autumn
New York,2011-09-23,1.6630511443594624,autumn
New York,2011-09-24,17.74336456651607,autumn
New York,2011-09-25,18.314573354901274,autumn
New York,2011-09-26,11.355430691200013,autumn
New York,2011-09-27,17.945590406713016,autumn
New York,2011-09-28,11.419110685166387,autumn
New York,2011-09-29,16.845191991066223,autumn
New York,2011-09-30,9.229205327860544,autumn
New York,2011-10-01,12.682669786205944,autumn
New York,2011-10-02,11.1981374398129,autumn
New York,2011-10-03,13.91745326943358,autumn
New York,2011-10-04,18.35733514288751,autumn
New York,2011-10-05,16.627311731940903,autumn
New York,2011-10-06,8.47450868465376,autumn
New York,2011-10-07,9.37943952714975,autumn
New York,2011-10-08,17.97022797477409,autumn
New York,2011-10-09,13.094449484722098,autumn
New York,2011-10-10,24.758365623889816,autumn
New York,2011-10-11,7.3204166506006985,autumn
New York,2011-10-12,10.597395709869119,autumn
New York,2011-10-13,9.9655024215099,autumn
